Time,Progress_mean,Progress_std
107,60.677,12.327
108,60.973,12.284
109,61.369,12.661
110,61.759,12.418
111,62.136,12.736
112,62.519,12.692
113,62.855,12.91
114,63.533,12.686
115,63.921,12.819
116,64.072,12.633
117,64.176,12.622
118,64.339,12.443
119,64.391,12.452
120,64.563,12.279
121,64.645,12.262
122,64.77,12.038
123,64.995,11.896
124,64.997,11.898
125,65.306,11.635
126,65.319,11.63
127,66.318,11.54
128,66.326,11.536
129,67.106,11.619
130,67.149,11.596
131,67.792,11.314
132,67.896,11.256
133,68.509,11.317
134,68.996,11.147
135,69.17,11.226
136,70.264,10.247
137,70.357,10.271
138,70.697,10.336
139,70.883,10.169
140,71.187,10.154
141,71.4,9.974
142,71.694,9.821
143,71.786,9.761
144,72.071,9.595
145,72.133,9.549
146,73.241,9.802
147,73.54,9.523
148,73.545,9.527
149,73.606,9.418
150,73.668,9.386
151,74.038,8.95
152,74.055,8.937
153,74.265,8.736
154,74.366,8.702
155,74.688,8.156
156,74.785,8.059
157,75.32,7.301
158,75.605,7.054
159,75.606,7.056
160,75.738,6.93
161,75.738,6.93
162,75.888,6.791
163,76.065,6.664
164,76.287,6.61
165,76.499,6.449
166,76.947,6.392
167,77.103,6.303
168,77.34,6.386
169,77.45,6.342
170,77.691,6.437
171,77.995,6.254
172,78.215,6.448
173,78.855,5.847
174,78.923,5.897
175,79.352,5.651
176,79.357,5.655
177,79.933,5.405
178,80.046,5.445
179,80.24,5.483
180,80.319,5.407
181,80.403,5.441
182,80.681,5.375
183,80.813,5.422
184,81.047,5.53
185,81.048,5.531
186,81.242,5.642
187,81.293,5.688
188,81.706,5.863
189,81.734,5.874
190,81.884,5.943
191,81.937,5.968
192,82.215,5.957
193,82.315,6.008
194,82.529,6.016
195,82.555,6.03
196,82.646,6.049
197,82.693,6.078
198,82.795,6.117
199,82.817,6.128
200,82.856,6.146
201,82.915,6.07
202,82.965,6.099
203,82.966,6.099
204,82.983,6.108
205,82.991,6.113
206,83.108,5.984
207,83.123,5.993
208,83.376,5.913
209,83.419,5.938
210,83.61,5.827
211,83.733,5.725
212,83.748,5.734
213,83.981,5.457
214,83.993,5.464
215,84.444,4.575
216,84.454,4.582
217,84.727,4.205
218,84.761,4.231
219,84.936,3.913
220,84.99,3.954
221,85.168,3.831
222,85.168,3.831
223,85.38,3.701
224,85.383,3.704
225,85.553,3.544
226,85.558,3.548
227,85.692,3.407
228,85.697,3.411
229,85.789,3.365
230,85.799,3.373
231,85.928,3.276
232,85.977,3.258
233,86.012,3.288
234,86.091,3.192
235,86.115,3.211
236,86.271,3.066
237,86.275,3.07
238,86.319,2.984
239,86.319,2.984
240,86.378,2.968
241,86.378,2.968
242,86.41,2.931
243,86.41,2.931
244,86.461,2.825
245,86.471,2.827
246,86.471,2.827
247,86.545,2.684
248,86.545,2.684
249,86.586,2.613
250,86.586,2.613
251,86.612,2.571
252,86.615,2.563
253,86.622,2.552
254,86.624,2.549
255,86.653,2.5
256,86.655,2.497
257,86.698,2.431
258,86.699,2.427
259,86.74,2.37
260,86.74,2.37
261,86.758,2.337
262,86.758,2.337
263,86.788,2.3
264,86.788,2.3
265,86.791,2.296
266,86.791,2.296
267,86.793,2.294
268,86.796,2.29
269,86.796,2.29
270,86.796,2.29
271,86.816,2.268
272,86.816,2.268
273,87.212,1.458
274,87.212,1.458
275,87.212,1.458
276,87.212,1.458
277,87.212,1.458
278,87.227,1.437
279,87.227,1.437
280,87.245,1.412
281,87.245,1.412
282,87.356,1.243
283,87.356,1.243
284,87.389,1.2
285,87.389,1.2
286,87.407,1.18
287,87.413,1.171
288,87.423,1.16
289,87.423,1.16
290,87.459,1.129
291,87.459,1.129
292,87.479,1.117
293,87.484,1.11
294,87.489,1.107
295,87.489,1.107
296,87.497,1.103
297,87.497,1.103
298,87.497,1.103
299,87.532,1.055
300,87.532,1.055
301,87.532,1.055
302,87.532,1.055
303,87.553,1.031
304,87.553,1.031
305,87.556,1.027
306,87.556,1.027
307,87.56,1.024
308,87.56,1.024
309,87.639,0.973
310,87.639,0.973
311,87.655,0.97
312,87.655,0.97
313,87.655,0.97
314,87.657,0.97
315,87.657,0.97
316,87.657,0.97
317,87.657,0.97
318,87.66,0.97
319,87.66,0.97
320,87.66,0.97
321,87.663,0.97
322,87.663,0.97
323,87.663,0.97
324,87.67,0.97
325,87.67,0.97
326,87.67,0.97
327,87.67,0.97
