Time,Progress_mean,Progress_std
99,78.087,7.142
100,78.245,6.879
101,78.507,7.116
102,78.698,6.679
103,78.958,6.854
104,79.509,6.304
105,79.615,6.41
106,79.74,6.157
107,79.89,6.277
108,80.213,5.912
109,80.226,5.913
110,80.83,6.591
111,80.866,6.599
112,81.061,6.28
113,81.061,6.28
114,81.264,6.267
115,81.264,6.267
116,81.693,5.659
117,81.744,5.657
118,81.788,5.696
119,81.801,5.693
120,81.972,5.526
121,82.04,5.477
122,82.044,5.477
123,82.367,5.592
124,82.881,5.673
125,83.008,5.451
126,83.052,5.383
127,83.189,5.287
128,83.69,5.591
129,83.709,5.597
130,84.322,6.096
131,84.409,6.137
132,84.648,6.265
133,84.648,6.265
134,85.049,6.08
135,85.443,6.313
136,85.591,6.415
137,85.722,6.456
138,85.756,6.492
139,85.846,6.388
140,85.846,6.388
141,85.918,6.367
142,85.931,6.376
143,86.049,6.422
144,86.06,6.402
145,86.157,6.471
146,86.225,6.412
147,86.225,6.412
148,86.288,6.336
149,86.29,6.335
150,86.307,6.352
151,86.402,6.205
152,86.402,6.205
153,86.402,6.205
154,87.157,5.669
155,87.222,5.54
156,87.222,5.54
157,87.307,5.377
158,87.307,5.377
159,87.713,5.057
160,87.713,5.057
161,88.102,4.926
162,88.205,4.815
163,88.434,4.606
164,88.434,4.606
165,88.51,4.554
166,88.677,4.241
167,88.882,4.18
168,89.032,4.199
169,89.045,4.209
170,89.226,4.165
171,89.395,3.863
172,89.611,3.666
173,89.865,3.24
174,90.156,2.762
175,90.156,2.762
176,90.16,2.764
177,90.16,2.764
178,90.161,2.766
179,90.161,2.766
180,90.175,2.775
181,90.197,2.737
182,90.497,2.321
183,90.522,2.271
184,90.609,2.168
185,90.609,2.168
186,90.754,2.067
187,90.754,2.067
188,90.957,2.071
189,90.998,2.012
190,90.998,2.012
191,90.998,2.012
192,91.004,2.003
193,91.004,2.003
194,91.012,2.006
195,91.012,2.006
196,91.048,2.012
197,91.116,2.04
198,91.31,1.818
199,91.31,1.818
200,91.31,1.818
201,91.325,1.823
202,91.325,1.823
203,91.338,1.815
204,91.338,1.815
205,91.387,1.787
206,91.387,1.787
207,91.387,1.787
208,91.387,1.787
209,91.387,1.787
210,91.387,1.787
211,91.387,1.787
212,91.391,1.775
213,91.391,1.775
214,91.391,1.775
215,91.391,1.775
216,91.423,1.764
217,91.423,1.764
218,91.484,1.758
219,91.553,1.543
220,91.587,1.549
221,91.64,1.381
222,91.653,1.385
223,91.708,1.211
224,91.708,1.211
225,91.752,1.074
226,91.752,1.074
227,91.78,0.984
228,91.78,0.984
229,91.782,0.978
230,91.782,0.978
231,91.782,0.978
232,91.782,0.978
233,91.782,0.978
234,91.782,0.978
235,91.782,0.978
236,91.782,0.978
237,91.782,0.978
238,91.782,0.978
239,91.841,0.793
240,91.841,0.793
241,91.841,0.793
242,91.841,0.793
243,91.841,0.793
244,91.841,0.793
245,91.841,0.793
246,91.841,0.793
247,91.841,0.793
248,91.841,0.793
249,91.841,0.793
250,91.841,0.793
251,91.841,0.793
252,91.841,0.793
253,91.841,0.793
254,91.841,0.793
255,91.928,0.52
256,91.928,0.52
257,91.97,0.391
258,91.97,0.391
259,91.97,0.391
260,91.983,0.351
261,91.983,0.351
262,91.983,0.351
263,91.983,0.351
264,91.983,0.351
265,91.983,0.351
266,91.983,0.351
267,91.983,0.351
268,91.983,0.351
269,91.983,0.351
270,91.983,0.351
271,91.983,0.351
272,91.983,0.351
273,91.983,0.351
274,91.983,0.351
275,91.983,0.351
276,91.983,0.351
277,91.983,0.351
278,91.983,0.351
279,91.983,0.351
280,91.983,0.351
281,91.983,0.351
282,91.983,0.351
283,91.983,0.351
284,91.983,0.351
285,91.983,0.351
286,91.983,0.351
287,91.983,0.351
