Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime
313,480.000000,190.000000,23.125000,-1,8,8,336.000000,336.000000,672.000000,48,83.868054,0,-1,1053.000000,89.000000
316,30176.000000,352.000000,26.384615,0.000000,270,13,1999.000000,1999.000000,30530.000000,49,83.906011,1,-1,6253.000000,84.000000
354,32383.000000,321.000000,24.000000,0.000000,288,13,1938.000000,1938.000000,32707.000000,50,84.171714,1,-1,8603.000000,84.000000
396,430.000000,184.000000,22.375000,-1,8,8,1681.000000,1681.000000,616.000000,51,86.657931,0,-1,1902.000000,91.000000
399,489.000000,149.000000,24.166667,-1,8,6,82.000000,82.000000,640.000000,52,87.701763,0,-1,1903.000000,84.000000
402,20589.000000,317.000000,28.090909,0.000000,182,11,991.000000,991.000000,20910.000000,53,87.701763,1,-1,7054.000000,87.000000
431,2811.000000,202.000000,28.285714,-1,8,7,1841.000000,1841.000000,3015.000000,54,88.214190,0,-1,2753.000000,88.000000
503,531.000000,215.000000,26.125000,-1,8,8,728.000000,728.000000,748.000000,55,92.237687,0,-1,1903.000000,90.000000
506,530.000000,131.000000,25.800000,-1,8,5,576.000000,576.000000,663.000000,56,94.572074,0,-1,1902.000000,90.000000
-1731085127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,424.000000,181.000000,21.875000,-1,8,8,2291.000000,2291.000000,607.000000,1,1.538191,0,-1,1904.000000,75.000000
4,456.000000,181.000000,22.000000,-1,8,8,2926.000000,2926.000000,639.000000,2,3.474024,0,-1,1903.000000,78.000000
8,473.000000,200.000000,24.375000,-1,8,8,3076.000000,3076.000000,676.000000,3,5.846369,0,-1,1901.000000,74.000000
12,487.000000,209.000000,25.500000,-1,8,8,2920.000000,2920.000000,698.000000,4,8.237693,0,-1,1902.000000,72.000000
16,452.000000,229.000000,28.000000,-1,8,8,2745.000000,2745.000000,682.000000,5,10.021697,0,-1,1903.000000,69.000000
20,501.000000,228.000000,27.875000,-1,8,8,3059.000000,3059.000000,732.000000,6,14.310896,0,-1,1902.000000,69.000000
24,498.000000,228.000000,27.875000,-1,8,8,3191.000000,3191.000000,728.000000,7,18.562139,0,-1,1903.000000,72.000000
28,523.000000,135.000000,26.400000,-1,8,5,2909.000000,2909.000000,659.000000,8,21.902401,0,-1,1902.000000,71.000000
32,598.000000,51.000000,24.500000,-1,8,2,85.000000,85.000000,650.000000,9,24.863087,0,-1,1903.000000,71.000000
35,499.000000,150.000000,24.333333,-1,8,6,2483.000000,2483.000000,651.000000,10,25.090832,0,-1,1902.000000,72.000000
39,580.000000,57.000000,28.000000,-1,8,2,253.000000,253.000000,637.000000,11,29.683692,0,-1,1901.000000,79.000000
42,547.000000,163.000000,26.666667,-1,8,6,2714.000000,2714.000000,712.000000,12,30.366928,0,-1,1902.000000,76.000000
46,567.000000,89.000000,29.333333,-1,8,3,2081.000000,2081.000000,658.000000,13,38.489837,0,-1,1902.000000,73.000000
49,574.000000,117.000000,28.750000,-1,8,4,2988.000000,2988.000000,692.000000,14,43.784911,0,-1,1902.000000,71.000000
53,623.000000,54.000000,26.500000,-1,8,2,2809.000000,2809.000000,678.000000,15,44.202444,0,-1,1902.000000,72.000000
56,545.000000,58.000000,28.500000,-1,8,2,2533.000000,2533.000000,604.000000,16,50.693180,0,-1,1901.000000,72.000000
59,482.000000,173.000000,24.000000,-1,8,7,2923.000000,2923.000000,657.000000,17,53.862633,0,-1,1902.000000,73.000000
63,503.000000,201.000000,24.625000,-1,8,8,1625.000000,1625.000000,706.000000,18,56.785362,0,-1,1902.000000,74.000000
66,485.000000,98.000000,23.500000,-1,8,4,292.000000,292.000000,584.000000,19,58.018982,0,-1,1902.000000,74.000000
69,493.000000,197.000000,24.000000,-1,8,8,1035.000000,1035.000000,691.000000,20,58.132854,0,-1,1904.000000,71.000000
72,459.000000,182.000000,22.250000,-1,8,8,1256.000000,1256.000000,643.000000,21,58.398557,0,-1,1052.000000,70.000000
74,499.000000,181.000000,22.000000,-1,8,8,1152.000000,1152.000000,682.000000,22,58.474472,0,-1,1903.000000,71.000000
77,9679.000000,177.000000,29.000000,-1,8,6,294.000000,294.000000,9858.000000,23,58.474472,0,-1,9503.000000,74.000000
163,541.000000,86.000000,28.000000,-1,8,3,1481.000000,1481.000000,627.000000,24,58.607323,0,-1,1902.000000,72.000000
166,498.000000,57.000000,28.000000,-1,8,2,884.000000,884.000000,556.000000,25,58.929962,0,-1,1902.000000,74.000000
169,556.000000,54.000000,26.500000,-1,8,2,484.000000,484.000000,611.000000,26,58.986899,0,-1,1051.000000,69.000000
171,8936.000000,163.000000,19.500000,-1,8,8,5000.000000,5000.000000,9102.000000,27,58.986899,0,-1,7403.000000,73.000000
208,571.000000,191.000000,23.125000,-1,8,8,3439.000000,3439.000000,765.000000,28,63.389971,0,-1,1902.000000,76.000000
212,516.000000,199.000000,24.125000,-1,8,8,3313.000000,3313.000000,717.000000,29,65.895167,0,-1,1902.000000,72.000000
215,515.000000,204.000000,25.000000,-1,8,8,3262.000000,3262.000000,720.000000,30,66.597382,0,-1,1053.000000,75.000000
217,199.000000,55.000000,27.000000,-1,8,2,2427.000000,2427.000000,254.000000,31,66.787169,0,-1,1902.000000,80.000000
-1731312636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1391.000000,667.000000,82.125000,-1,8,8,2291.000000,2291.000000,2065.000000,1,1.538191,0,-1,1910.000000,331.000000
10,1765.000000,1087.000000,134.625000,-1,8,8,2923.000000,2923.000000,2857.000000,2,3.474024,0,-1,1908.000000,383.000000
21,2051.000000,1082.000000,134.500000,-1,8,8,3076.000000,3076.000000,3140.000000,3,5.865348,0,-1,1907.000000,356.000000
33,1839.000000,1090.000000,135.375000,-1,8,8,2920.000000,2920.000000,2937.000000,4,8.256672,0,-1,1908.000000,372.000000
43,2042.000000,1138.000000,140.750000,-1,8,8,2744.000000,2744.000000,3187.000000,5,10.040675,0,-1,1909.000000,281.000000
54,1600.000000,877.000000,108.375000,-1,8,8,3061.000000,3061.000000,2484.000000,6,14.310896,0,-1,1905.000000,349.000000
64,1670.000000,821.000000,101.500000,-1,8,8,3191.000000,3191.000000,2495.000000,7,18.562139,0,-1,1909.000000,289.000000
73,1290.000000,568.000000,112.600000,-1,8,5,2909.000000,2909.000000,1862.000000,8,21.921379,0,-1,1909.000000,348.000000
81,1169.000000,245.000000,120.500000,-1,8,2,84.000000,84.000000,1418.000000,9,24.882066,0,-1,1908.000000,331.000000
