Time,Progress_mean,Progress_std
424,91.105,1.674
425,91.105,1.674
426,91.105,1.674
427,91.105,1.674
428,91.105,1.674
429,91.105,1.674
430,91.105,1.674
431,91.105,1.674
432,91.124,1.679
433,91.124,1.679
434,91.124,1.679
435,91.124,1.679
436,91.124,1.679
437,91.124,1.679
438,91.751,0.75
439,91.751,0.75
440,91.751,0.75
441,91.751,0.75
442,91.751,0.75
443,91.751,0.75
444,91.751,0.75
445,91.751,0.75
446,91.751,0.75
447,91.751,0.75
448,91.751,0.75
449,91.751,0.75
450,91.751,0.75
451,91.751,0.75
452,91.966,0.725
453,91.966,0.725
454,91.966,0.725
455,91.966,0.725
456,91.966,0.725
457,91.966,0.725
458,91.966,0.725
459,91.966,0.725
460,91.966,0.725
461,91.966,0.725
462,91.966,0.725
463,91.966,0.725
464,91.966,0.725
465,91.966,0.725
466,91.966,0.725
467,91.966,0.725
468,91.966,0.725
469,91.966,0.725
470,91.966,0.725
471,91.966,0.725
472,92.048,0.592
