Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain
256,-1,1952.000000,18.930000,0.000000,-1,100,5000.000000,811.104138,-1,51,46.840492,-1,-1,-1,-1,-1
267,-1,1952.000000,18.930000,0.000000,-1,100,5000.000000,811.104138,-1,52,46.840492,-1,-1,-1,-1,-1
278,502.000000,260.000000,21.083333,0.000000,12,12,764.000000,764.000000,765.000000,53,48.206963,0,0.000000,1202.000000,116.000000,-1
281,568.000000,256.000000,20.833333,0.000000,12,12,779.000000,779.000000,827.000000,54,48.510623,0,0.000000,1203.000000,111.000000,-1
284,671.000000,241.000000,23.400000,0.000000,12,10,1469.000000,1469.000000,915.000000,55,48.871219,0,0.000000,1202.000000,111.000000,-1
287,-1,1987.000000,20.125000,0.000000,-1,96,1929.000000,1669.241188,11542.000000,56,49.269773,1,1.155615,2153.000000,115.000000,-1
302,575.000000,234.000000,20.636364,0.000000,12,11,684.000000,684.000000,810.000000,57,50.370541,0,0.000000,1203.000000,115.000000,-1
305,598.000000,244.000000,21.545455,0.000000,12,11,619.000000,619.000000,846.000000,58,50.826032,0,0.000000,1252.000000,113.000000,-1
308,-1,1935.000000,20.204301,0.000000,-1,93,3934.000000,1273.095405,11397.000000,59,51.319479,1,3.090106,5252.000000,111.000000,-1
326,541.000000,320.000000,28.363636,0.000000,12,11,744.000000,744.000000,864.000000,60,56.880256,0,0.000000,1253.000000,121.000000,-1
329,609.000000,314.000000,27.818182,0.000000,12,11,572.000000,572.000000,925.000000,61,58.094897,0,0.000000,1202.000000,115.000000,-1
331,636.000000,332.000000,29.545455,0.000000,12,11,490.000000,490.000000,971.000000,62,58.835068,0,0.000000,1202.000000,116.000000,-1
334,555.000000,298.000000,29.100000,0.000000,12,10,4.000000,4.000000,856.000000,63,59.347495,0,0.000000,1203.000000,114.000000,-1
337,-1,2037.000000,21.510870,0.000000,-1,92,5000.000000,1175.341963,11874.000000,64,59.347495,1,4.254081,5503.000000,111.000000,0.000000
355,667.000000,221.000000,21.300000,0.000000,12,10,1371.000000,1371.000000,891.000000,65,62.858566,0,0.000000,1202.000000,120.000000,-1
358,604.000000,223.000000,21.600000,0.000000,12,10,1074.000000,1074.000000,829.000000,66,65.003166,0,0.000000,1253.000000,118.000000,-1
360,643.000000,224.000000,21.800000,0.000000,12,10,602.000000,602.000000,870.000000,67,66.255764,0,0.000000,1202.000000,119.000000,-1
363,668.000000,240.000000,23.300000,0.000000,12,10,691.000000,691.000000,911.000000,68,67.204702,0,0.000000,1202.000000,120.000000,-1
366,603.000000,242.000000,23.600000,0.000000,12,10,682.000000,682.000000,848.000000,69,68.191597,0,0.000000,1202.000000,118.000000,-1
368,721.000000,234.000000,22.800000,0.000000,12,10,499.000000,499.000000,957.000000,70,68.931769,0,0.000000,1253.000000,122.000000,-1
371,676.000000,183.000000,22.375000,0.000000,12,8,1.000000,1.000000,860.000000,71,69.121557,0,0.000000,1253.000000,116.000000,-1
374,-1,2069.000000,22.197802,0.000000,-1,91,4195.000000,342.366533,11851.000000,72,69.121557,1,12.252950,11605.000000,114.000000,0.000000
398,736.000000,254.000000,24.700000,0.000000,12,10,3336.000000,3336.000000,994.000000,73,70.753730,0,0.000000,1204.000000,121.000000,-1
400,806.000000,243.000000,23.500000,0.000000,12,10,2.000000,2.000000,1052.000000,74,71.114327,0,0.000000,1202.000000,121.000000,-1
403,-1,2056.000000,23.045977,0.000000,-1,87,1401.000000,326.601680,12456.000000,75,71.114327,1,4.289629,5703.000000,119.000000,0.000000
422,535.000000,311.000000,25.250000,0.000000,12,12,166.000000,166.000000,849.000000,76,71.361050,0,0.000000,1203.000000,120.000000,-1
425,668.000000,295.000000,24.000000,0.000000,12,12,626.000000,626.000000,966.000000,77,71.455944,0,0.000000,1253.000000,117.000000,-1
427,634.000000,314.000000,25.500000,0.000000,12,12,631.000000,631.000000,951.000000,78,71.740626,0,0.000000,1203.000000,123.000000,-1
430,521.000000,337.000000,27.333333,0.000000,12,12,407.000000,407.000000,862.000000,79,71.987350,0,0.000000,1203.000000,119.000000,-1
433,582.000000,333.000000,27.083333,0.000000,12,12,437.000000,437.000000,919.000000,80,72.158158,0,0.000000,1202.000000,119.000000,-1
435,582.000000,326.000000,26.416667,0.000000,12,12,85.000000,85.000000,911.000000,81,72.272031,0,0.000000,1203.000000,118.000000,-1
438,599.000000,327.000000,26.500000,0.000000,12,12,36.000000,36.000000,929.000000,82,72.347946,0,0.000000,1203.000000,118.000000,-1
441,654.000000,315.000000,25.666667,0.000000,12,12,50.000000,50.000000,972.000000,83,72.385903,0,0.000000,1203.000000,121.000000,-1
443,654.000000,315.000000,25.666667,0.000000,12,12,50.000000,50.000000,-1,84,72.385903,-1,-1,-1,-1,-1
454,654.000000,315.000000,25.666667,0.000000,12,12,50.000000,50.000000,-1,85,72.385903,-1,-1,-1,-1,-1
465,574.000000,322.000000,26.166667,0.000000,12,12,4.000000,4.000000,898.000000,86,72.423861,0,0.000000,1153.000000,122.000000,-1
468,-1,2049.000000,27.791667,0.000000,-1,72,2478.000000,464.021113,10137.000000,87,72.423861,1,5.340274,7504.000000,119.000000,0.000000
486,563.000000,369.000000,30.166667,0.000000,12,12,349.000000,349.000000,936.000000,88,77.168551,0,0.000000,1202.000000,124.000000,-1
489,610.000000,385.000000,31.583333,0.000000,12,12,218.000000,218.000000,999.000000,89,77.756893,0,0.000000,502.000000,122.000000,-1
491,581.000000,375.000000,30.500000,0.000000,12,12,78.000000,78.000000,960.000000,90,77.794850,0,0.000000,52.000000,120.000000,-1
492,-1,1698.000000,28.603448,0.000000,-1,58,5000.000000,558.218498,8294.000000,91,77.794850,1,8.957066,10053.000000,118.000000,0.000000
511,594.000000,271.000000,24.000000,0.000000,12,11,369.000000,369.000000,867.000000,92,79.787620,0,0.000000,1202.000000,124.000000,-1
514,593.000000,247.000000,24.100000,0.000000,12,10,451.000000,451.000000,842.000000,93,80.034344,0,0.000000,1203.000000,125.000000,-1
516,610.000000,217.000000,26.375000,0.000000,12,8,127.000000,127.000000,829.000000,94,80.262089,0,0.000000,1203.000000,117.000000,-1
519,-1,1373.000000,26.820000,0.000000,-1,50,2354.000000,260.675078,6947.000000,95,80.300047,1,9.030399,10303.000000,117.000000,-1
537,-1,1222.000000,33.111111,0.000000,-1,36,4892.000000,753.386914,3687.000000,96,80.451877,1,6.493343,8454.000000,114.000000,-1
551,-1,921.000000,25.657143,0.000000,-1,35,967.000000,156.048171,3902.000000,97,81.116133,1,6.196804,7803.000000,117.000000,-1
564,684.000000,345.000000,28.083333,0.000000,12,12,560.000000,560.000000,1032.000000,98,81.685496,0,0.000000,1203.000000,118.000000,-1
566,729.000000,329.000000,26.583333,0.000000,12,12,503.000000,503.000000,1061.000000,99,82.103029,0,0.000000,1252.000000,116.000000,-1
569,622.000000,324.000000,26.333333,0.000000,12,12,195.000000,195.000000,950.000000,100,82.501583,0,0.000000,1203.000000,117.000000,-1
572,-1,883.000000,27.806452,0.000000,-1,31,593.000000,86.462492,4828.000000,101,82.729328,1,6.858465,9454.000000,120.000000,-1
588,-1,773.000000,31.583333,0.000000,-1,24,1094.000000,96.013973,2966.000000,102,82.805243,1,11.394175,14454.000000,118.000000,-1
607,601.000000,296.000000,24.083333,0.000000,12,12,333.000000,333.000000,900.000000,103,82.900137,0,0.000000,1252.000000,122.000000,-1
609,606.000000,276.000000,22.333333,0.000000,12,12,391.000000,391.000000,885.000000,104,82.938094,0,0.000000,1202.000000,118.000000,-1
612,531.000000,283.000000,22.750000,0.000000,12,12,296.000000,296.000000,816.000000,105,82.995031,0,0.000000,1203.000000,119.000000,-1
614,579.000000,278.000000,22.500000,0.000000,12,12,294.000000,294.000000,860.000000,106,83.032988,0,0.000000,1203.000000,120.000000,-1
617,556.000000,285.000000,23.000000,0.000000,12,12,308.000000,308.000000,843.000000,107,83.070946,0,0.000000,1202.000000,121.000000,-1
619,-1,600.000000,36.875000,0.000000,-1,16,434.000000,52.366250,2000.000000,108,83.089924,1,8.287781,10404.000000,123.000000,-1
633,-1,405.000000,28.285714,0.000000,-1,14,217.000000,63.894019,2292.000000,109,83.887032,1,3.396249,9854.000000,120.000000,-1
647,-1,336.000000,82.500000,0.000000,-1,4,28.000000,6.252121,708.000000,110,84.798013,1,4.478480,6653.000000,124.000000,-1
656,-1,72.000000,23.666667,0.000000,-1,3,5.000000,1.136350,521.000000,111,84.798013,1,4.400052,6053.000000,128.000000,0.000000
