Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain
91,555.000000,278.000000,22.583333,0.000000,12,12,592.000000,592.000000,836.000000,27,19.264353,0,0.000000,1202.000000,114.000000,-1
94,561.000000,255.000000,20.666667,0.000000,12,12,749.000000,749.000000,818.000000,28,19.454140,0,0.000000,1203.000000,113.000000,-1
97,509.000000,264.000000,21.333333,0.000000,12,12,951.000000,951.000000,776.000000,29,19.928609,0,0.000000,1253.000000,114.000000,-1
100,552.000000,271.000000,21.750000,0.000000,12,12,1001.000000,1001.000000,826.000000,30,20.896526,0,0.000000,1203.000000,112.000000,-1
104,571.000000,288.000000,23.333333,0.000000,12,12,1100.000000,1100.000000,862.000000,31,21.712613,0,0.000000,1203.000000,114.000000,-1
107,487.000000,301.000000,24.500000,0.000000,12,12,4.000000,4.000000,790.000000,32,22.073209,0,0.000000,1203.000000,113.000000,-1
110,42703.000000,1582.000000,21.472222,0.000000,729,72,5000.000000,1112.344490,48974.000000,33,22.130146,1,4.495010,6653.000000,116.000000,-1
168,621.000000,291.000000,25.727273,0.000000,12,11,459.000000,459.000000,915.000000,34,30.822418,0,0.000000,1203.000000,108.000000,-1
171,603.000000,311.000000,25.416667,0.000000,12,12,637.000000,637.000000,918.000000,35,32.018080,0,0.000000,1203.000000,111.000000,-1
174,578.000000,366.000000,29.916667,0.000000,12,12,502.000000,502.000000,946.000000,36,33.840041,0,0.000000,802.000000,115.000000,-1
177,684.000000,343.000000,27.916667,0.000000,12,12,458.000000,458.000000,1029.000000,37,34.523276,0,0.000000,52.000000,114.000000,-1
179,-1,1629.000000,22.422535,0.000000,-1,71,3813.000000,1694.922119,6750.000000,38,34.523276,1,2.249661,6353.000000,117.000000,0.000000
193,583.000000,393.000000,32.083333,0.000000,12,12,471.000000,471.000000,979.000000,39,40.672395,0,0.000000,1253.000000,118.000000,-1
196,632.000000,367.000000,29.916667,0.000000,12,12,511.000000,511.000000,1002.000000,40,41.621333,0,0.000000,1203.000000,115.000000,-1
199,600.000000,341.000000,27.666667,0.000000,12,12,644.000000,644.000000,944.000000,41,42.570271,0,0.000000,803.000000,118.000000,-1
202,597.000000,339.000000,27.583333,0.000000,12,12,658.000000,658.000000,939.000000,42,42.987803,0,0.000000,52.000000,115.000000,-1
204,632.000000,336.000000,27.250000,0.000000,12,12,651.000000,651.000000,971.000000,43,43.006782,0,0.000000,53.000000,119.000000,-1
206,-1,1644.000000,23.617647,0.000000,-1,68,4577.000000,1021.854181,6925.000000,44,43.006782,1,4.479113,7504.000000,115.000000,0.000000
221,660.000000,219.000000,23.666667,0.000000,12,9,815.000000,815.000000,881.000000,45,44.468147,0,0.000000,1252.000000,118.000000,-1
224,698.000000,277.000000,22.500000,0.000000,12,12,724.000000,724.000000,978.000000,46,44.563041,0,0.000000,1253.000000,115.000000,-1
227,652.000000,256.000000,20.750000,0.000000,12,12,821.000000,821.000000,912.000000,47,44.638956,0,0.000000,1253.000000,115.000000,-1
230,558.000000,237.000000,19.166667,0.000000,12,12,819.000000,819.000000,798.000000,48,44.733849,0,0.000000,1253.000000,120.000000,-1
233,622.000000,226.000000,18.250000,0.000000,12,12,625.000000,625.000000,851.000000,49,44.847722,0,0.000000,1253.000000,113.000000,-1
236,566.000000,235.000000,18.916667,0.000000,12,12,777.000000,777.000000,805.000000,50,44.980573,0,0.000000,1203.000000,118.000000,-1
239,616.000000,234.000000,18.916667,0.000000,12,12,1011.000000,1011.000000,852.000000,51,45.284234,0,0.000000,1053.000000,113.000000,-1
241,571.000000,247.000000,19.833333,0.000000,12,12,1238.000000,1238.000000,821.000000,52,45.701766,0,0.000000,53.000000,115.000000,-1
243,517.000000,258.000000,20.916667,0.000000,12,12,1238.000000,1238.000000,779.000000,53,45.720745,0,0.000000,53.000000,117.000000,-1
245,-1,1629.000000,23.731343,0.000000,-1,67,5000.000000,791.919519,7650.000000,54,45.720745,1,6.313773,7453.000000,119.000000,0.000000
261,552.000000,297.000000,24.166667,0.000000,12,12,252.000000,252.000000,852.000000,55,52.230460,0,0.000000,1203.000000,121.000000,-1
263,604.000000,288.000000,23.250000,0.000000,12,12,348.000000,348.000000,895.000000,56,52.875738,0,0.000000,1202.000000,114.000000,-1
266,599.000000,299.000000,24.333333,0.000000,12,12,367.000000,367.000000,900.000000,57,53.710803,0,0.000000,1202.000000,120.000000,-1
269,647.000000,320.000000,26.000000,0.000000,12,12,301.000000,301.000000,970.000000,58,54.356081,0,0.000000,1253.000000,121.000000,-1
272,613.000000,323.000000,26.166667,0.000000,12,12,347.000000,347.000000,939.000000,59,55.001359,0,0.000000,1253.000000,118.000000,-1
275,636.000000,331.000000,26.916667,0.000000,12,12,439.000000,439.000000,969.000000,60,55.988254,0,0.000000,1203.000000,119.000000,-1
278,639.000000,339.000000,27.583333,0.000000,12,12,374.000000,374.000000,981.000000,61,57.032086,0,0.000000,1202.000000,117.000000,-1
281,594.000000,327.000000,26.666667,0.000000,12,12,332.000000,332.000000,923.000000,62,58.151833,0,0.000000,1203.000000,118.000000,-1
283,576.000000,334.000000,27.166667,0.000000,12,12,431.000000,431.000000,913.000000,63,59.138729,0,0.000000,1202.000000,116.000000,-1
286,571.000000,323.000000,26.250000,0.000000,12,12,263.000000,263.000000,897.000000,64,59.746049,0,0.000000,1202.000000,116.000000,-1
289,583.000000,328.000000,26.583333,0.000000,12,12,126.000000,126.000000,914.000000,65,60.068688,0,0.000000,1203.000000,120.000000,-1
292,516.000000,329.000000,26.666667,0.000000,12,12,377.000000,377.000000,848.000000,66,60.391327,0,0.000000,1202.000000,114.000000,-1
294,606.000000,336.000000,27.166667,0.000000,12,12,41.000000,41.000000,945.000000,67,60.619072,0,0.000000,303.000000,119.000000,-1
296,-1,1645.000000,24.393939,0.000000,-1,66,3544.000000,1090.175810,7053.000000,68,60.619072,1,3.250852,9904.000000,120.000000,0.000000
314,641.000000,280.000000,22.750000,0.000000,12,12,189.000000,189.000000,924.000000,69,64.623590,0,0.000000,1202.000000,117.000000,-1
316,591.000000,289.000000,23.333333,0.000000,12,12,158.000000,158.000000,883.000000,70,65.117038,0,0.000000,1202.000000,115.000000,-1
319,581.000000,290.000000,23.333333,0.000000,12,12,118.000000,118.000000,874.000000,71,65.458656,0,0.000000,1202.000000,114.000000,-1
322,660.000000,287.000000,23.166667,0.000000,12,12,51.000000,51.000000,950.000000,72,65.610486,0,0.000000,1203.000000,114.000000,-1
324,644.000000,279.000000,22.583333,0.000000,12,12,3.000000,3.000000,927.000000,73,65.743337,0,0.000000,1253.000000,123.000000,-1
327,590.000000,281.000000,22.750000,0.000000,12,12,16.000000,16.000000,874.000000,74,65.762316,0,0.000000,1203.000000,117.000000,-1
330,-1,1642.000000,25.507937,0.000000,-1,63,3335.000000,1290.934780,6553.000000,75,65.762316,1,2.583399,5052.000000,117.000000,0.000000
342,628.000000,396.000000,32.416667,0.000000,12,12,882.000000,882.000000,1027.000000,76,69.045642,0,0.000000,1253.000000,118.000000,-1
345,612.000000,369.000000,30.000000,0.000000,12,12,567.000000,567.000000,984.000000,77,69.709898,0,0.000000,1203.000000,118.000000,-1
348,657.000000,385.000000,31.500000,0.000000,12,12,861.000000,861.000000,1046.000000,78,70.241304,0,0.000000,1253.000000,118.000000,-1
351,622.000000,353.000000,28.833333,0.000000,12,12,695.000000,695.000000,977.000000,79,70.981475,0,0.000000,1252.000000,123.000000,-1
353,597.000000,355.000000,28.750000,0.000000,12,12,667.000000,667.000000,955.000000,80,71.626753,0,0.000000,1203.000000,124.000000,-1
356,675.000000,357.000000,29.000000,0.000000,12,12,810.000000,810.000000,1034.000000,81,72.272031,0,0.000000,1253.000000,127.000000,-1
359,666.000000,388.000000,31.666667,0.000000,12,12,851.000000,851.000000,1057.000000,82,73.164033,0,0.000000,1252.000000,122.000000,-1
362,579.000000,417.000000,33.916667,0.000000,12,12,726.000000,726.000000,1000.000000,83,74.606418,0,0.000000,1203.000000,126.000000,-1
365,639.000000,419.000000,34.333333,0.000000,12,12,713.000000,713.000000,1061.000000,84,75.688208,0,0.000000,1253.000000,121.000000,-1
367,584.000000,421.000000,34.333333,0.000000,12,12,804.000000,804.000000,1008.000000,85,76.656125,0,0.000000,1253.000000,124.000000,-1
370,661.000000,400.000000,32.666667,0.000000,12,12,530.000000,530.000000,1064.000000,86,77.624041,0,0.000000,1203.000000,124.000000,-1
373,640.000000,350.000000,28.500000,0.000000,12,12,848.000000,848.000000,994.000000,87,78.345234,0,0.000000,1053.000000,122.000000,-1
376,595.000000,348.000000,28.333333,0.000000,12,12,685.000000,685.000000,946.000000,88,79.161321,0,0.000000,53.000000,121.000000,-1
377,644.000000,349.000000,28.250000,0.000000,12,12,667.000000,667.000000,997.000000,89,79.180300,0,0.000000,53.000000,123.000000,-1
379,-1,1772.000000,38.622222,0.000000,-1,45,1510.000000,520.608354,5351.000000,90,79.180300,1,2.900453,9903.000000,120.000000,0.000000
394,-1,1230.000000,33.416667,0.000000,-1,36,207.000000,502.712983,3150.000000,91,79.559875,1,0.411766,1952.000000,121.000000,-1
401,-1,954.000000,30.966667,0.000000,-1,30,1276.000000,258.986837,2979.000000,92,79.635790,1,4.926891,8004.000000,125.000000,-1
413,581.000000,251.000000,22.363636,0.000000,12,11,128.000000,128.000000,834.000000,93,80.262089,0,0.000000,1203.000000,121.000000,-1
416,-1,742.000000,25.068966,0.000000,-1,29,1075.000000,300.998280,2592.000000,94,80.338004,1,3.571449,4703.000000,118.000000,-1
425,-1,709.000000,34.600000,0.000000,-1,20,432.000000,90.114935,2172.000000,95,80.603707,1,4.793878,5854.000000,123.000000,-1
434,538.000000,224.000000,18.083333,0.000000,12,12,506.000000,506.000000,764.000000,96,80.831452,0,0.000000,1204.000000,115.000000,-1
437,-1,509.000000,27.555556,0.000000,-1,18,831.000000,119.138398,1749.000000,97,81.002261,1,6.975081,11804.000000,121.000000,-1
452,-1,457.000000,32.071429,0.000000,-1,14,280.000000,29.505290,2088.000000,98,81.116133,1,9.489824,13203.000000,122.000000,-1
468,523.000000,316.000000,25.750000,0.000000,12,12,35.000000,35.000000,841.000000,99,81.362857,0,0.000000,1203.000000,120.000000,-1
471,640.000000,312.000000,25.416667,0.000000,12,12,158.000000,158.000000,955.000000,100,81.419793,0,0.000000,1203.000000,117.000000,-1
474,528.000000,316.000000,25.583333,0.000000,12,12,116.000000,116.000000,847.000000,101,81.552645,0,0.000000,1203.000000,114.000000,-1
476,587.000000,295.000000,23.833333,0.000000,12,12,22.000000,22.000000,885.000000,102,81.628560,0,0.000000,1253.000000,115.000000,-1
479,516.000000,281.000000,22.750000,0.000000,12,12,47.000000,47.000000,799.000000,103,81.685496,0,0.000000,1203.000000,118.000000,-1
481,-1,341.000000,27.833333,0.000000,-1,12,27.000000,23.068555,1582.000000,104,81.685496,1,1.170424,3303.000000,117.000000,0.000000
486,537.000000,290.000000,23.500000,0.000000,12,12,9.000000,9.000000,830.000000,105,81.761411,0,0.000000,1203.000000,117.000000,-1
489,-1,302.000000,29.600000,0.000000,-1,10,187.000000,38.270475,994.000000,106,81.761411,1,4.886273,8653.000000,115.000000,0.000000
499,-1,249.000000,35.000000,0.000000,-1,7,31.000000,75.838480,588.000000,107,82.065071,1,0.408763,1953.000000,118.000000,-1
503,-1,162.000000,26.666667,0.000000,-1,6,13.000000,27.772892,473.000000,108,82.103029,1,0.468082,1353.000000,119.000000,-1
506,-1,127.000000,25.000000,0.000000,-1,5,27.000000,7.681452,372.000000,109,82.122008,1,3.514961,4303.000000,120.000000,-1
512,-1,100.000000,33.000000,0.000000,-1,3,2.000000,1.374986,518.000000,110,82.254859,1,1.454560,3354.000000,119.000000,-1
518,589.000000,273.000000,22.250000,0.000000,12,12,22.000000,22.000000,865.000000,111,82.273838,0,0.000000,1203.000000,117.000000,-1
520,-1,53.000000,52.000000,0.000000,-1,1,3.000000,0.609708,92.000000,112,82.292816,1,4.920390,6753.000000,122.000000,-1

